Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate
2026-06-30,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,481,0.0042
2026-07-01,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,155,0.0065
2026-07-02,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,608,0.0
2026-07-03,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,696,0.0
2026-07-04,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,1190,0.0025
2026-07-05,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,288,0.0035
2026-07-06,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,696,0.0
2026-07-07,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,259,0.0039
2026-07-08,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,234,0.0043
2026-07-09,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,328,0.003
2026-07-10,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,283,0.0035
2026-07-11,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,387,0.0026
2026-07-12,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,636,0.0047
2026-07-13,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,764,0.0
2026-07-14,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,235,0.0043
2026-07-15,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,674,0.003
2026-07-16,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,138,0.0072
2026-07-17,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,233,0.0043
2026-07-18,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,468,0.0043
2026-07-19,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,505,0.004
2026-07-20,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,269,0.0037
2026-07-21,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,887,0.0023
2026-07-22,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,659,0.0
2026-07-23,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,730,0.0
2026-07-24,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,573,0.0052
2026-07-25,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,675,0.0
2026-07-26,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,730,0.0027
2026-07-27,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,405,0.0049
2026-07-28,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,448,0.0045
2026-07-29,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,525,0.0038
2026-07-30,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,613,0.0033
2026-07-31,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,312,0.0032
2026-08-01,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,344,0.0029
2026-08-02,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,1032,0.0
2026-08-03,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,664,0.0
2026-08-04,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,550,0.0
2026-08-05,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,298,0.0034
2026-08-06,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,785,0.0038
2026-08-07,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,730,0.0
2026-08-08,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,684,0.0029
2026-08-09,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,622,0.0032
2026-08-10,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,248,0.004
2026-08-11,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,207,0.0048
2026-08-12,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,696,0.0
2026-08-13,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,305,0.0033
2026-08-14,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,422,0.0047
2026-08-15,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,344,0.0029
2026-08-16,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,264,0.0038
2026-08-17,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,225,0.0044
2026-08-18,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,474,0.0021
2026-08-19,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,336,0.006
2026-08-20,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,916,0.0
2026-08-21,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,549,0.0036
2026-08-22,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,250,0.004
2026-08-23,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,707,0.0028
2026-08-24,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,191,0.0052
2026-08-25,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,399,0.0025
2026-08-26,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,267,0.0037
2026-08-27,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,151,0.0066
2026-08-28,1970-001/0566-66/SEAGLASS,Accent Chairs,5,Off Promotion,1371,0.0036
2026-08-29,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,708,0.0
2026-08-30,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,1451,0.0021
2026-08-31,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,532,0.0019
2026-09-01,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,243,0.0041
2026-09-02,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,946,0.0032
2026-09-03,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,669,0.003
2026-09-04,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,299,0.0033
2026-09-05,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,675,0.0
2026-09-06,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,338,0.003
2026-09-07,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,994,0.0
2026-09-08,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,664,0.003
2026-09-09,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,889,0.0034
2026-09-10,1970-001/0566-66/SEAGLASS,Accent Chairs,4,Off Promotion,876,0.0046
2026-09-11,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,854,0.0023
2026-09-12,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,250,0.004
2026-09-13,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,372,0.0027
2026-09-14,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,613,0.0
2026-09-15,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,465,0.0043
2026-09-16,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,608,0.0
2026-09-17,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,718,0.0042
2026-09-18,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,664,0.0
2026-09-19,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,766,0.0
2026-09-20,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,688,0.0
2026-09-21,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,609,0.0
2026-09-22,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,469,0.0
2026-09-23,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,1434,0.0021
2026-09-24,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,571,0.0
2026-09-25,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,196,0.0051
2026-09-26,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,753,0.004
2026-09-27,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,768,0.0026
2026-09-28,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,703,0.0028
2026-09-29,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,659,0.0
2026-09-30,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,480,0.0
2026-10-01,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,251,0.004
2026-10-02,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,669,0.003
2026-10-03,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,1032,0.0
2026-10-04,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,742,0.0
2026-10-05,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,680,0.0029
2026-10-06,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,531,0.0038
2026-10-07,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,286,0.0035
2026-10-08,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,938,0.0
2026-10-09,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,612,0.0033
2026-10-10,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,623,0.0
2026-10-11,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,629,0.0
2026-10-12,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,972,0.0
2026-10-13,1970-001/0566-66/SEAGLASS,Accent Chairs,4,Off Promotion,1289,0.0031
2026-10-14,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,450,0.0022
2026-10-15,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,499,0.004
2026-10-16,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,364,0.0027
2026-10-17,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,238,0.0042
2026-10-18,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,327,0.0031
2026-10-19,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,641,0.0031
2026-10-20,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,152,0.0066
2026-10-21,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,640,0.0
2026-10-22,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,613,0.0
2026-10-23,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,252,0.004
2026-10-24,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,369,0.0054
2026-10-25,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,707,0.0028
2026-10-26,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,625,0.0
2026-10-27,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,658,0.003
2026-10-28,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,201,0.005
2026-10-29,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,272,0.0037
2026-10-30,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,228,0.0044
2026-10-31,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,675,0.0
2026-11-01,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,763,0.0026
2026-11-02,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,331,0.003
2026-11-03,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,613,0.0
2026-11-04,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,609,0.0
2026-11-05,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,376,0.0053
2026-11-06,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,613,0.0
2026-11-07,1970-001/0566-66/SEAGLASS,Accent Chairs,4,Off Promotion,1759,0.0023
2026-11-08,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,274,0.0036
2026-11-09,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,786,0.0025
2026-11-10,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,555,0.0
2026-11-11,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,851,0.0
2026-11-12,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,222,0.0045
2026-11-13,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,696,0.0
2026-11-14,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,742,0.0
2026-11-15,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,270,0.0037
2026-11-16,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,659,0.0
2026-11-17,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,608,0.0
2026-11-18,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,571,0.0
2026-11-19,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,196,0.0051
2026-11-20,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,545,0.0037
2026-11-21,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,275,0.0036
2026-11-22,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,910,0.0022
2026-11-23,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,209,0.0048
2026-11-24,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,550,0.0
2026-11-25,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,557,0.0036
2026-11-26,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,652,0.0
2026-11-27,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,1071,0.0
2026-11-28,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,415,0.0048
2026-11-29,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,934,0.0032
2026-11-30,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,944,0.0
2026-12-01,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,140,0.0071
2026-12-02,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,304,0.0033
2026-12-03,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,402,0.0025
2026-12-04,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,316,0.0063
2026-12-05,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,577,0.0017
2026-12-06,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,778,0.0
2026-12-07,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,234,0.0043
2026-12-08,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,674,0.0
2026-12-09,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,564,0.0035
2026-12-10,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,664,0.0
2026-12-11,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,659,0.0
2026-12-12,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,616,0.0032
2026-12-13,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,670,0.0
2026-12-14,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,434,0.0023
2026-12-15,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,715,0.0042
2026-12-16,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,328,0.0061
2026-12-17,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,916,0.0
2026-12-18,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,640,0.0
2026-12-19,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,464,0.0022
2026-12-20,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,233,0.0043
2026-12-21,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,571,0.0
2026-12-22,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,555,0.0
2026-12-23,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,625,0.0
2026-12-24,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,1028,0.0019
2026-12-25,1970-001/0566-66/SEAGLASS,Accent Chairs,1,Off Promotion,351,0.0028
2026-12-26,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,1099,0.0027
2026-12-27,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,835,0.0036
2026-12-28,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,737,0.0027
2026-12-29,1970-001/0566-66/SEAGLASS,Accent Chairs,2,Off Promotion,957,0.0021
2026-12-30,1970-001/0566-66/SEAGLASS,Accent Chairs,0,Off Promotion,566,0.0
2026-12-31,1970-001/0566-66/SEAGLASS,Accent Chairs,3,Off Promotion,1428,0.0021
2025-01-01,1046-171/SEAGLASS,End Tables,5,On Promotion,1653,0.003
2025-01-02,1046-171/SEAGLASS,End Tables,3,On Promotion,979,0.0031
2025-01-03,1046-171/SEAGLASS,End Tables,7,On Promotion,1757,0.004
2025-01-04,1046-171/SEAGLASS,End Tables,2,On Promotion,526,0.0038
2025-01-05,1046-171/SEAGLASS,End Tables,7,On Promotion,2195,0.0032
2025-01-06,1046-171/SEAGLASS,End Tables,3,On Promotion,1112,0.0027
2025-01-07,1046-171/SEAGLASS,End Tables,3,On Promotion,816,0.0037
2025-01-08,1046-171/SEAGLASS,End Tables,4,On Promotion,812,0.0049
2025-01-09,1046-171/SEAGLASS,End Tables,1,On Promotion,199,0.005
2025-01-10,1046-171/SEAGLASS,End Tables,2,On Promotion,638,0.0031
2025-01-11,1046-171/SEAGLASS,End Tables,1,On Promotion,269,0.0037
2025-01-12,1046-171/SEAGLASS,End Tables,1,On Promotion,503,0.002
2025-01-13,1046-171/SEAGLASS,End Tables,4,On Promotion,926,0.0043
2025-01-14,1046-171/SEAGLASS,End Tables,2,On Promotion,494,0.004
2025-01-15,1046-171/SEAGLASS,End Tables,2,On Promotion,502,0.004
2025-01-16,1046-171/SEAGLASS,End Tables,1,On Promotion,262,0.0038
2025-01-17,1046-171/SEAGLASS,End Tables,3,On Promotion,869,0.0035
2025-01-18,1046-171/SEAGLASS,End Tables,3,On Promotion,828,0.0036
2025-01-19,1046-171/SEAGLASS,End Tables,4,On Promotion,1581,0.0025
2025-01-20,1046-171/SEAGLASS,End Tables,1,On Promotion,537,0.0019
2025-01-21,1046-171/SEAGLASS,End Tables,5,On Promotion,1579,0.0032
2025-01-22,1046-171/SEAGLASS,End Tables,0,On Promotion,664,0.0
2025-01-23,1046-171/SEAGLASS,End Tables,3,On Promotion,785,0.0038
2025-01-24,1046-171/SEAGLASS,End Tables,5,On Promotion,1686,0.003
2025-01-25,1046-171/SEAGLASS,End Tables,4,On Promotion,1303,0.0031
2025-01-26,1046-171/SEAGLASS,End Tables,4,On Promotion,697,0.0057
2025-01-27,1046-171/SEAGLASS,End Tables,1,On Promotion,163,0.0061
2025-01-28,1046-171/SEAGLASS,End Tables,2,On Promotion,974,0.0021
2025-01-29,1046-171/SEAGLASS,End Tables,1,On Promotion,389,0.0026
2025-01-30,1046-171/SEAGLASS,End Tables,1,On Promotion,296,0.0034
2025-01-31,1046-171/SEAGLASS,End Tables,2,On Promotion,837,0.0024
2025-02-01,1046-171/SEAGLASS,End Tables,1,On Promotion,646,0.0015
2025-02-02,1046-171/SEAGLASS,End Tables,3,On Promotion,574,0.0052
2025-02-03,1046-171/SEAGLASS,End Tables,0,On Promotion,664,0.0
2025-02-04,1046-171/SEAGLASS,End Tables,3,On Promotion,890,0.0034
2025-02-05,1046-171/SEAGLASS,End Tables,1,On Promotion,153,0.0065
2025-02-06,1046-171/SEAGLASS,End Tables,3,On Promotion,709,0.0042
2025-02-07,1046-171/SEAGLASS,End Tables,5,On Promotion,1055,0.0047
2025-02-08,1046-171/SEAGLASS,End Tables,1,On Promotion,321,0.0031
2025-02-09,1046-171/SEAGLASS,End Tables,1,On Promotion,303,0.0033
2025-02-10,1046-171/SEAGLASS,End Tables,1,On Promotion,283,0.0035
2025-02-11,1046-171/SEAGLASS,End Tables,1,On Promotion,227,0.0044
2025-02-12,1046-171/SEAGLASS,End Tables,1,On Promotion,481,0.0021
2025-02-13,1046-171/SEAGLASS,End Tables,2,On Promotion,481,0.0042
2025-02-14,1046-171/SEAGLASS,End Tables,6,On Promotion,2042,0.0029
2025-02-15,1046-171/SEAGLASS,End Tables,2,On Promotion,665,0.003
2025-02-16,1046-171/SEAGLASS,End Tables,2,On Promotion,583,0.0034
2025-02-17,1046-171/SEAGLASS,End Tables,2,On Promotion,588,0.0034
2025-02-18,1046-171/SEAGLASS,End Tables,2,On Promotion,450,0.0044
2025-02-19,1046-171/SEAGLASS,End Tables,0,On Promotion,510,0.0
2025-02-20,1046-171/SEAGLASS,End Tables,2,On Promotion,767,0.0026
2025-02-21,1046-171/SEAGLASS,End Tables,6,On Promotion,2105,0.0029
2025-02-22,1046-171/SEAGLASS,End Tables,1,On Promotion,388,0.0026
2025-02-23,1046-171/SEAGLASS,End Tables,0,On Promotion,822,0.0
2025-02-24,1046-171/SEAGLASS,End Tables,1,On Promotion,232,0.0043
2025-02-25,1046-171/SEAGLASS,End Tables,0,On Promotion,613,0.0
2025-02-26,1046-171/SEAGLASS,End Tables,0,On Promotion,608,0.0
2025-02-27,1046-171/SEAGLASS,End Tables,0,On Promotion,555,0.0
2025-02-28,1046-171/SEAGLASS,End Tables,1,On Promotion,267,0.0037
2025-03-01,1046-171/SEAGLASS,End Tables,1,On Promotion,296,0.0034
2025-03-02,1046-171/SEAGLASS,End Tables,3,On Promotion,965,0.0031
2025-03-03,1046-171/SEAGLASS,End Tables,3,On Promotion,573,0.0052
2025-03-04,1046-171/SEAGLASS,End Tables,1,On Promotion,293,0.0034
2025-03-05,1046-171/SEAGLASS,End Tables,2,On Promotion,1097,0.0018
2025-03-06,1046-171/SEAGLASS,End Tables,5,On Promotion,1273,0.0039
2025-03-07,1046-171/SEAGLASS,End Tables,3,On Promotion,976,0.0031
2025-03-08,1046-171/SEAGLASS,End Tables,2,On Promotion,368,0.0054
2025-03-09,1046-171/SEAGLASS,End Tables,2,On Promotion,607,0.0033
2025-03-10,1046-171/SEAGLASS,End Tables,2,On Promotion,555,0.0036
2025-03-11,1046-171/SEAGLASS,End Tables,3,On Promotion,858,0.0035
2025-03-12,1046-171/SEAGLASS,End Tables,1,On Promotion,238,0.0042
2025-03-13,1046-171/SEAGLASS,End Tables,1,On Promotion,409,0.0024
2025-03-14,1046-171/SEAGLASS,End Tables,2,On Promotion,731,0.0027
2025-03-15,1046-171/SEAGLASS,End Tables,3,On Promotion,939,0.0032
2025-03-16,1046-171/SEAGLASS,End Tables,3,On Promotion,1505,0.002
2025-03-17,1046-171/SEAGLASS,End Tables,0,On Promotion,696,0.0
2025-03-18,1046-171/SEAGLASS,End Tables,3,On Promotion,891,0.0034
2025-03-19,1046-171/SEAGLASS,End Tables,1,On Promotion,489,0.002
2025-03-20,1046-171/SEAGLASS,End Tables,1,On Promotion,260,0.0038
2025-03-21,1046-171/SEAGLASS,End Tables,4,On Promotion,1789,0.0022
2025-03-22,1046-171/SEAGLASS,End Tables,1,On Promotion,330,0.003
2025-03-23,1046-171/SEAGLASS,End Tables,4,On Promotion,1566,0.0026
2025-03-24,1046-171/SEAGLASS,End Tables,0,On Promotion,571,0.0
2025-03-25,1046-171/SEAGLASS,End Tables,0,On Promotion,659,0.0
2025-03-26,1046-171/SEAGLASS,End Tables,3,On Promotion,1237,0.0024
2025-03-27,1046-171/SEAGLASS,End Tables,1,On Promotion,377,0.0027
2025-03-28,1046-171/SEAGLASS,End Tables,3,On Promotion,818,0.0037
2025-03-29,1046-171/SEAGLASS,End Tables,1,On Promotion,293,0.0034
2025-03-30,1046-171/SEAGLASS,End Tables,1,On Promotion,329,0.003
2025-03-31,1046-171/SEAGLASS,End Tables,2,On Promotion,528,0.0038
2025-04-01,1046-171/SEAGLASS,End Tables,2,On Promotion,525,0.0038
2025-04-02,1046-171/SEAGLASS,End Tables,2,On Promotion,314,0.0064
2025-04-03,1046-171/SEAGLASS,End Tables,1,On Promotion,259,0.0039
2025-04-04,1046-171/SEAGLASS,End Tables,2,On Promotion,457,0.0044
2025-04-05,1046-171/SEAGLASS,End Tables,1,On Promotion,225,0.0044
2025-04-06,1046-171/SEAGLASS,End Tables,2,On Promotion,746,0.0027
2025-04-07,1046-171/SEAGLASS,End Tables,2,On Promotion,520,0.0038
2025-04-08,1046-171/SEAGLASS,End Tables,3,On Promotion,535,0.0056
2025-04-09,1046-171/SEAGLASS,End Tables,2,On Promotion,381,0.0052
2025-04-10,1046-171/SEAGLASS,End Tables,4,On Promotion,975,0.0041
2025-04-11,1046-171/SEAGLASS,End Tables,7,On Promotion,1568,0.0045
2025-04-12,1046-171/SEAGLASS,End Tables,1,On Promotion,477,0.0021
2025-04-13,1046-171/SEAGLASS,End Tables,1,On Promotion,247,0.004
2025-04-14,1046-171/SEAGLASS,End Tables,1,On Promotion,266,0.0038
2025-04-15,1046-171/SEAGLASS,End Tables,0,On Promotion,764,0.0
2025-04-16,1046-171/SEAGLASS,End Tables,1,On Promotion,246,0.0041
2025-04-17,1046-171/SEAGLASS,End Tables,2,On Promotion,816,0.0025
2025-04-18,1046-171/SEAGLASS,End Tables,2,On Promotion,436,0.0046
2025-04-19,1046-171/SEAGLASS,End Tables,2,On Promotion,605,0.0033
2025-04-20,1046-171/SEAGLASS,End Tables,4,On Promotion,1353,0.003
2025-04-21,1046-171/SEAGLASS,End Tables,0,On Promotion,640,0.0
2025-04-22,1046-171/SEAGLASS,End Tables,1,On Promotion,278,0.0036
2025-04-23,1046-171/SEAGLASS,End Tables,1,On Promotion,535,0.0019
2025-04-24,1046-171/SEAGLASS,End Tables,1,On Promotion,268,0.0037
2025-04-25,1046-171/SEAGLASS,End Tables,2,On Promotion,559,0.0036
2025-04-26,1046-171/SEAGLASS,End Tables,0,On Promotion,766,0.0
2025-04-27,1046-171/SEAGLASS,End Tables,2,On Promotion,545,0.0037
2025-04-28,1046-171/SEAGLASS,End Tables,0,On Promotion,613,0.0
2025-04-29,1046-171/SEAGLASS,End Tables,1,On Promotion,259,0.0039
2025-04-30,1046-171/SEAGLASS,End Tables,2,On Promotion,435,0.0046
2025-05-01,1046-171/SEAGLASS,End Tables,0,On Promotion,696,0.0
2025-05-02,1046-171/SEAGLASS,End Tables,3,On Promotion,797,0.0038
2025-05-03,1046-171/SEAGLASS,End Tables,2,On Promotion,409,0.0049
2025-05-04,1046-171/SEAGLASS,End Tables,2,On Promotion,570,0.0035
